District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,August 2 Payroll,0,0,50.32,8/1/2019,J,1750, , ,,         ,                              ,                   ,20,20
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Aug 16 Payroll,0,0,50.32,8/28/2019,J,1766, , ,,         ,                              ,                   ,20,48
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,August 30 Payroll,0,0,50.32,8/29/2019,J,1767, , ,,         ,                              ,                   ,20,53
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Sept 13 Payroll,0,0,50.32,9/13/2019,J,1768, , ,,         ,                              ,                   ,20,71
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Sept 27 Payroll,0,0,50.32,10/3/2019,J,1808, , ,,         ,                              ,                   ,20,97
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Oct 11 Payroll,0,0,50.32,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,October 25 Payroll,0,0,50.32,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Nov 8 Payroll,0,0,50.32,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Nov 22 Payroll & Rebate,0,0,50.32,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Dec 6 Payroll,0,0,0.67,12/6/2019,J,1856, , ,,         ,                              ,                   ,20,182
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,January 3 Payroll,0,0,50.32,1/6/2020,J,1860, , ,,         ,                              ,                   ,20,211
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Jan 17 Payroll,0,0,50.32,1/29/2020,J,1863, , ,,         ,                              ,                   ,20,275
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Jan 31 Payroll,0,0,50.32,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Feb 14 Payroll,0,0,50.32,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Feb 28 Payroll,0,0,50.32,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,March 13 Payroll,0,0,50.32,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,March 27 Payroll,0,0,50.32,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,April 10 Payroll,0,0,50.32,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,April 24 Payroll,0,0,50.32,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,May 8 Payroll,0,0,50.32,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,May 22 Fringe,0,0,50.32,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,June 5 Payroll,0,0,50.32,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,June 19 & June 22 Payrolls,0,0,50.32,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,July 17 Cert Payroll,0,0,50.32,6/30/2020,J,1889, , ,,         ,                              ,                   ,20,491
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,July 2 Cert Payroll,0,0,50.32,6/30/2020,J,1888, , ,,         ,                              ,                   ,20,484
Delta/Greely School District,20,100,552,400,000,353,WORKER'S COMPENSATION,Adjusting Workers Comp Payable,0,0,-579.35,6/30/2020,J,1933, , ,,         ,                              ,                   ,20,543
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,August 2 Payroll,0,0,48.64,8/1/2019,J,1750, , ,,         ,                              ,                   ,20,20
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Aug 16 Payroll,0,0,48.64,8/28/2019,J,1766, , ,,         ,                              ,                   ,20,48
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,August 30 Payroll,0,0,48.64,8/29/2019,J,1767, , ,,         ,                              ,                   ,20,53
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Sept 13 Payroll,0,0,48.65,9/13/2019,J,1768, , ,,         ,                              ,                   ,20,71
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Sept 27 Payroll,0,0,47.34,10/3/2019,J,1808, , ,,         ,                              ,                   ,20,97
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Oct 11 Payroll,0,0,47.34,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,October 25 Payroll,0,0,47.34,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Nov 8 Payroll,0,0,78.19,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Nov 22 Payroll & Rebate,0,0,47.34,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Dec 6 Payroll,0,0,47.34,12/6/2019,J,1856, , ,,         ,                              ,                   ,20,182
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Dec 20 Payroll,0,0,47.34,12/20/2019,J,1857, , ,,         ,                              ,                   ,20,202
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,January 3 Payroll,0,0,47.09,1/6/2020,J,1860, , ,,         ,                              ,                   ,20,211
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Jan 17 Payroll,0,0,47.09,1/29/2020,J,1863, , ,,         ,                              ,                   ,20,275
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Jan 31 Payroll,0,0,46.91,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Feb 14 Payroll,0,0,47.09,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,Feb 28 Payroll,0,0,47.09,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,March 13 Payroll,0,0,47.09,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,March 27 Payroll,0,0,47.09,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,April 10 Payroll,0,0,47.09,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,April 24 Payroll,0,0,47.09,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,May 8 Payroll,0,0,47.09,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,May 22 Fringe,0,0,48.65,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,June 5 Payroll,0,0,48.64,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,June 19 & June 22 Payrolls,0,0,48.64,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,July 2 Cert Payroll,0,0,48.64,6/30/2020,J,1888, , ,,         ,                              ,                   ,20,484
Delta/Greely School District,20,100,552,400,000,354,FICA CONTRIBUTION,July 17 Cert Payroll,0,0,48.64,6/30/2020,J,1889, , ,,         ,                              ,                   ,20,491
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,August 2 Payroll,0,0,421.36,8/1/2019,J,1750, , ,,         ,                              ,                   ,20,20
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Aug 16 Payroll,0,0,421.36,8/28/2019,J,1766, , ,,         ,                              ,                   ,20,48
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,August 30 Payroll,0,0,421.36,8/29/2019,J,1767, , ,,         ,                              ,                   ,20,53
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Sept 13 Payroll,0,0,421.36,9/13/2019,J,1768, , ,,         ,                              ,                   ,20,71
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Sept 27 Payroll,0,0,421.36,10/3/2019,J,1808, , ,,         ,                              ,                   ,20,97
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Oct 11 Payroll,0,0,421.36,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,October 25 Payroll,0,0,421.36,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Nov 8 Payroll,0,0,421.36,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Nov 22 Payroll & Rebate,0,0,421.36,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Dec 6 Payroll,0,0,421.36,12/6/2019,J,1856, , ,,         ,                              ,                   ,20,182
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Dec 20 Payroll,0,0,421.36,12/20/2019,J,1857, , ,,         ,                              ,                   ,20,202
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,January 3 Payroll,0,0,421.36,1/6/2020,J,1860, , ,,         ,                              ,                   ,20,211
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Jan 17 Payroll,0,0,421.36,1/29/2020,J,1863, , ,,         ,                              ,                   ,20,275
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Jan 31 Payroll,0,0,421.36,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Feb 14 Payroll,0,0,421.36,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,Feb 28 Payroll,0,0,421.36,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,March 13 Payroll,0,0,421.36,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,March 27 Payroll,0,0,421.36,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,April 10 Payroll,0,0,421.36,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,April 24 Payroll,0,0,421.36,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,May 8 Payroll,0,0,421.36,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,May 22 Fringe,0,0,421.36,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,June 5 Payroll,0,0,421.36,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,June 19 & June 22 Payrolls,0,0,421.36,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,July 17 Cert Payroll,0,0,421.35,6/30/2020,J,1889, , ,,         ,                              ,                   ,20,491
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,July 2 Cert Payroll,0,0,421.36,6/30/2020,J,1888, , ,,         ,                              ,                   ,20,484
Delta/Greely School District,20,100,552,400,000,355,RETIREMENT - TRS,TRS On-behalf,0,0,15860.43,6/30/2020,J,1937, , ,,         ,                              ,                   ,20,543
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Refund ck #9595 - paid to wron,0,0,-250,12/5/2019,R,3180, , ,NASSP,         ,                              ,                   ,20,180
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Jeff Lansing Registration fee,0,0,250,11/6/2019,P,20026.4,1200009595,67578,,1300,AASSP & NASSP                 ,4084-0139-0,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,mileage to/from Fairbanks Airp,0,0,116,11/6/2019,P,20026.1,1200009614,67574,,7019,"Lansing, Jeff                 ",10/25/19 TR,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Attending Principals' Conferen,0,0,210,11/6/2019,P,20026.1,1200009614,67574,,7019,"Lansing, Jeff                 ",10/25/19 TR,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,airport parking,0,0,39,11/6/2019,P,20026.1,1200009614,67574,,7019,"Lansing, Jeff                 ",10/25/19 TR,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,taxi to/from hotel/airport,0,0,50,11/6/2019,P,20026.1,1200009614,67574,,7019,"Lansing, Jeff                 ",10/25/19 TR,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Annual Alaska Principals' Conf,0,0,250,12/9/2019,P,,100024557,68084,,42,ACSA                          ,4084-0139-0,20,186
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Hotel for Jeff Lansing attendi,0,0,297,12/9/2019,P,20026.3,1200009741,68128,,79,Anchorage Hilton              ,62638,20,186
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Airfare - J. Lansing - Princip,0,0,195.1,11/20/2019,J,1845, , ,,         ,                              ,                   ,20,157
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,taxi to/from hotel/airport,0,0,0,11/6/2019,P,20026.1, ,67574,,7019,"Lansing, Jeff                 ",                   ,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Jeff Lansing Registration fee,0,0,0,11/6/2019,P,20026.4, ,67578,,1300,AASSP & NASSP                 ,                   ,20,136
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Hotel for Jeff Lansing attendi,0,0,0,12/9/2019,P,20026.3, ,68128,,79,Anchorage Hilton              ,                   ,20,186
Delta/Greely School District,20,100,552,400,000,420,STAFF TRAVEL,Jeff Lansing attending Princip,0,0,0,6/30/2020,O,20026.2, , ,,2709,Alaska Airlines Inc           ,                   ,20,534
