District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,20,100,99,350,433,,PO  56651   2,JOB OPENINGS- FM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,135.00
Valdez City School District,20,100,99,350,433,,PO  56651   3,WK SESSION ANNOUNC. AM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,PO  56651   4,WK SESSION ANNOUNCE. FM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,PO  56651   5,NYO COACH AM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,PO  56651   6,NYO COACH FM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,PO  56651   7,POL. REVIEW MEET. AM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,135.00
Valdez City School District,20,100,99,350,433,,PO  56651   8,POL. REVIEW MEET. FM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,135.00
Valdez City School District,20,100,99,350,433,,PO  56651   9,BUDG. MEETING AM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,157.50
Valdez City School District,20,100,99,350,433,,PO  56651  10,BUDG. MEETING FM,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,157.50
Valdez City School District,20,100,99,350,433,,PO  56651  11,SB BROADCAST,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,PO  56651  12,E-BLAST POSITIONS 2/3,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  56651  13,E-BLAST NYO COACH 2/10,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  56651  14,E-BLAST POL. REVIEW 2/17,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  56651  15,E-BLAST BUDGET 2/17,7/1/2019,7/1/2019,0320,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  56673   1,Prepaid Postage for Distr,7/1/2019,7/1/2019,0320,  3543 Pitney Bowes Reserve Account,"8,000.00"
Valdez City School District,20,100,99,350,433,,PO  56674   1,DISTRICT INTERNET,7/1/2019,7/1/2019,0320,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,433,,PO  56688   1,DISTRICT FAX,7/1/2019,7/1/2019,0320,  1316 GCI,15.29
Valdez City School District,20,100,99,350,433,,PO  56699   1,VOIP LINES,7/1/2019,7/1/2019,0320,   122 COPPER VALLEY TELECOM,"2,379.25"
Valdez City School District,20,100,99,350,433,,PO  56699   2,POTS LINES,7/1/2019,7/1/2019,0320,   122 COPPER VALLEY TELECOM,"1,210.20"
Valdez City School District,20,100,99,350,433,,CL  37730   1,WORK SESS. AND JOB OPEN,7/1/2019,4/2/2020,0420,   973 KVAK RADIO,474.00
Valdez City School District,20,100,99,350,433,,CL  37730   1,WORK SESS. AND JOB OPEN,7/1/2019,4/2/2020,0420,   973 KVAK RADIO,-474.00
Valdez City School District,20,100,99,350,433,,CL  37730   2,SB BROADCAST,7/1/2019,4/2/2020,0420,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,CL  37730   2,SB BROADCAST,7/1/2019,4/2/2020,0420,   973 KVAK RADIO,-950.00
Valdez City School District,20,100,99,350,433,,CL  37733   1,FAX CHARGES,7/1/2019,4/1/2020,0420,  1316 GCI,34.89
Valdez City School District,20,100,99,350,433,,CL  37733   1,FAX CHARGES,7/1/2019,4/1/2020,0420,  1316 GCI,-34.89
Valdez City School District,20,100,99,350,433,,CL  37734   1,DISTRICT INTERNET,7/1/2019,3/31/2020,0420,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,433,,CL  37734   1,DISTRICT INTERNET,7/1/2019,3/31/2020,0420,  1316 GCI,"-4,470.00"
Valdez City School District,20,100,99,350,433,,CL  37757   1,VOIP TELEPHONE LINES,7/1/2019,4/1/2020,0420,   122 COPPER VALLEY TELECOM,"2,377.31"
Valdez City School District,20,100,99,350,433,,CL  37757   1,VOIP TELEPHONE LINES,7/1/2019,4/1/2020,0420,   122 COPPER VALLEY TELECOM,"-2,377.31"
Valdez City School District,20,100,99,350,433,,CL  37757   2,POTS TELEPHONE LINES,7/1/2019,4/1/2020,0420,   122 COPPER VALLEY TELECOM,"1,213.37"
Valdez City School District,20,100,99,350,433,,CL  37757   2,POTS TELEPHONE LINES,7/1/2019,4/1/2020,0420,   122 COPPER VALLEY TELECOM,"-1,213.37"
Valdez City School District,20,100,99,350,433,,PO  56849   1,WORK SESS. AND JOB OPEN,7/1/2019,7/1/2019,0420,   973 KVAK RADIO,474.00
Valdez City School District,20,100,99,350,433,,PO  56849   2,SB BROADCAST,7/1/2019,7/1/2019,0420,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,PO  56852   1,DISTRICT INTERNET,7/1/2019,7/1/2019,0420,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,433,,PO  56853   1,FAX CHARGES,7/1/2019,7/1/2019,0420,  1316 GCI,34.89
Valdez City School District,20,100,99,350,433,,PO  56876   1,VOIP TELEPHONE LINES,7/1/2019,7/1/2019,0420,   122 COPPER VALLEY TELECOM,"2,377.31"
Valdez City School District,20,100,99,350,433,,PO  56876   2,POTS TELEPHONE LINES,7/1/2019,7/1/2019,0420,   122 COPPER VALLEY TELECOM,"1,213.37"
Valdez City School District,20,100,99,350,433,,CL  37865   1,DISTRICT INTERNET,7/1/2019,4/30/2020,0520,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,433,,CL  37865   1,DISTRICT INTERNET,7/1/2019,4/30/2020,0520,  1316 GCI,"-4,470.00"
Valdez City School District,20,100,99,350,433,,CL  37874   1,DW FAXES,7/1/2019,5/1/2020,0520,  1316 GCI,8.04
Valdez City School District,20,100,99,350,433,,CL  37874   1,DW FAXES,7/1/2019,5/1/2020,0520,  1316 GCI,-8.04
Valdez City School District,20,100,99,350,433,,CL  37879   1,HS MATH AD AM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,441.00
Valdez City School District,20,100,99,350,433,,CL  37879   1,HS MATH AD AM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-441.00
Valdez City School District,20,100,99,350,433,,CL  37879   2,HS MATH AD FM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,441.00
Valdez City School District,20,100,99,350,433,,CL  37879   2,HS MATH AD FM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-441.00
Valdez City School District,20,100,99,350,433,,CL  37879   3,COACHING AD FM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,630.00
Valdez City School District,20,100,99,350,433,,CL  37879   3,COACHING AD FM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-630.00
Valdez City School District,20,100,99,350,433,,CL  37879   4,COACHING AD AM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,630.00
Valdez City School District,20,100,99,350,433,,CL  37879   4,COACHING AD AM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-630.00
Valdez City School District,20,100,99,350,433,,CL  37879   5,POLICY REVIEW AM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,84.00
Valdez City School District,20,100,99,350,433,,CL  37879   5,POLICY REVIEW AM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-84.00
Valdez City School District,20,100,99,350,433,,CL  37879   6,POLICY REVIEW FM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,84.00
Valdez City School District,20,100,99,350,433,,CL  37879   6,POLICY REVIEW FM,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-84.00
Valdez City School District,20,100,99,350,433,,CL  37879   7,SB BROADCAST,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,CL  37879   7,SB BROADCAST,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-950.00
Valdez City School District,20,100,99,350,433,,CL  37879   8,JOB E-BLAST 4/6 AND 4/13,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,100.00
Valdez City School District,20,100,99,350,433,,CL  37879   8,JOB E-BLAST 4/6 AND 4/13,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-100.00
Valdez City School District,20,100,99,350,433,,CL  37879   9,POLICY E-BLAST 4/20,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,CL  37879   9,POLICY E-BLAST 4/20,7/1/2019,5/4/2020,0520,   973 KVAK RADIO,-50.00
Valdez City School District,20,100,99,350,433,,CL  37922   1,VOIP TELEPHONE LINES,7/1/2019,7/1/2019,0520,   122 COPPER VALLEY TELECOM,"2,381.84"
Valdez City School District,20,100,99,350,433,,CL  37922   1,VOIP TELEPHONE LINES,7/1/2019,7/1/2019,0520,   122 COPPER VALLEY TELECOM,"-2,381.84"
Valdez City School District,20,100,99,350,433,,CL  37922   2,POTS TELEPHONE LINES,7/1/2019,7/1/2019,0520,   122 COPPER VALLEY TELECOM,"1,197.83"
Valdez City School District,20,100,99,350,433,,CL  37922   2,POTS TELEPHONE LINES,7/1/2019,7/1/2019,0520,   122 COPPER VALLEY TELECOM,"-1,197.83"
Valdez City School District,20,100,99,350,433,,PO  57028   1,DISTRICT INTERNET,7/1/2019,7/1/2019,0520,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,433,,PO  57039   1,DW FAXES,7/1/2019,7/1/2019,0520,  1316 GCI,8.04
Valdez City School District,20,100,99,350,433,,PO  57040   1,HS MATH AD AM,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,441.00
Valdez City School District,20,100,99,350,433,,PO  57040   2,HS MATH AD FM,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,441.00
Valdez City School District,20,100,99,350,433,,PO  57040   3,COACHING AD FM,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,630.00
Valdez City School District,20,100,99,350,433,,PO  57040   4,COACHING AD AM,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,630.00
Valdez City School District,20,100,99,350,433,,PO  57040   5,POLICY REVIEW AM,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,84.00
Valdez City School District,20,100,99,350,433,,PO  57040   6,POLICY REVIEW FM,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,84.00
Valdez City School District,20,100,99,350,433,,PO  57040   7,SB BROADCAST,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,PO  57040   8,JOB E-BLAST 4/6 AND 4/13,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,100.00
Valdez City School District,20,100,99,350,433,,PO  57040   9,POLICY E-BLAST 4/20,7/1/2019,7/1/2019,0520,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  57108   1,VOIP TELEPHONE LINES,7/1/2019,7/1/2019,0520,   122 COPPER VALLEY TELECOM,"2,381.84"
Valdez City School District,20,100,99,350,433,,PO  57108   2,POTS TELEPHONE LINES,7/1/2019,7/1/2019,0520,   122 COPPER VALLEY TELECOM,"1,197.83"
Valdez City School District,20,100,99,350,433,,CL  37971   1,BOYS JV COACH AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,157.50
Valdez City School District,20,100,99,350,433,,CL  37971   1,BOYS JV COACH AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-157.50
Valdez City School District,20,100,99,350,433,,CL  37971   2,BOYS JV COACH FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,157.50
Valdez City School District,20,100,99,350,433,,CL  37971   2,BOYS JV COACH FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-157.50
Valdez City School District,20,100,99,350,433,,CL  37971   3,POLICY REVIEW AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,67.50
Valdez City School District,20,100,99,350,433,,CL  37971   3,POLICY REVIEW AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-67.50
Valdez City School District,20,100,99,350,433,,CL  37971   4,POLICY REVIEW FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,67.50
Valdez City School District,20,100,99,350,433,,CL  37971   4,POLICY REVIEW FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-67.50
Valdez City School District,20,100,99,350,433,,CL  37971   5,COACH OPENINGS AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,CL  37971   5,COACH OPENINGS AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-45.00
Valdez City School District,20,100,99,350,433,,CL  37971   6,COACH OPENINGS FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,CL  37971   6,COACH OPENINGS FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-45.00
Valdez City School District,20,100,99,350,433,,CL  37971   7,COACH OPENINGS AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,112.50
Valdez City School District,20,100,99,350,433,,CL  37971   7,COACH OPENINGS AM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-112.50
Valdez City School District,20,100,99,350,433,,CL  37971   8,COACH OPENINGS FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,112.50
Valdez City School District,20,100,99,350,433,,CL  37971   8,COACH OPENINGS FM,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-112.50
Valdez City School District,20,100,99,350,433,,CL  37971   9,SB BROADCAST,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,CL  37971   9,SB BROADCAST,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-950.00
Valdez City School District,20,100,99,350,433,,CL  37971  10,E-BLAST 5/11,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,CL  37971  10,E-BLAST 5/11,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-50.00
Valdez City School District,20,100,99,350,433,,CL  37971  11,E-BLAST 5/18,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,CL  37971  11,E-BLAST 5/18,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-50.00
Valdez City School District,20,100,99,350,433,,CL  37971  12,E-BLAST 5/25,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,CL  37971  12,E-BLAST 5/25,7/1/2019,6/2/2020,0620,   973 KVAK RADIO,-50.00
Valdez City School District,20,100,99,350,433,,CL  37990   1,DW FAX CHARGES,7/1/2019,7/1/2019,0620,  1316 GCI,13.98
Valdez City School District,20,100,99,350,433,,CL  37990   1,DW FAX CHARGES,7/1/2019,7/1/2019,0620,  1316 GCI,-13.98
Valdez City School District,20,100,99,350,433,,CL  37991   1,VOIP LINES,7/1/2019,7/1/2019,0620,   122 COPPER VALLEY TELECOM,"2,380.67"
Valdez City School District,20,100,99,350,433,,CL  37991   1,VOIP LINES,7/1/2019,7/1/2019,0620,   122 COPPER VALLEY TELECOM,"-2,380.67"
Valdez City School District,20,100,99,350,433,,CL  37991   2,POTS LINES,7/1/2019,7/1/2019,0620,   122 COPPER VALLEY TELECOM,"1,309.03"
Valdez City School District,20,100,99,350,433,,CL  37991   2,POTS LINES,7/1/2019,7/1/2019,0620,   122 COPPER VALLEY TELECOM,"-1,309.03"
Valdez City School District,20,100,99,350,433,,CL  37997   1,DW INTERNET,7/1/2019,5/31/2020,0620,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,433,,CL  37997   1,DW INTERNET,7/1/2019,5/31/2020,0620,  1316 GCI,"-4,470.00"
Valdez City School District,20,100,99,350,433,,JV   2292   1,,7/1/2019,7/1/2019,0620,,"125,160.00"
Valdez City School District,20,100,99,350,433,,PO  57172   1,BOYS JV COACH AM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,157.50
Valdez City School District,20,100,99,350,433,,PO  57172   2,BOYS JV COACH FM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,157.50
Valdez City School District,20,100,99,350,433,,PO  57172   3,POLICY REVIEW AM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,67.50
Valdez City School District,20,100,99,350,433,,PO  57172   4,POLICY REVIEW FM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,67.50
Valdez City School District,20,100,99,350,433,,PO  57172   5,COACH OPENINGS AM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,PO  57172   6,COACH OPENINGS FM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,45.00
Valdez City School District,20,100,99,350,433,,PO  57172   7,COACH OPENINGS AM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,112.50
Valdez City School District,20,100,99,350,433,,PO  57172   8,COACH OPENINGS FM,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,112.50
Valdez City School District,20,100,99,350,433,,PO  57172   9,SB BROADCAST,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,950.00
Valdez City School District,20,100,99,350,433,,PO  57172  10,E-BLAST 5/11,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  57172  11,E-BLAST 5/18,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  57172  12,E-BLAST 5/25,7/1/2019,7/1/2019,0620,   973 KVAK RADIO,50.00
Valdez City School District,20,100,99,350,433,,PO  57189   1,DW FAX CHARGES,7/1/2019,7/1/2019,0620,  1316 GCI,13.98
Valdez City School District,20,100,99,350,433,,PO  57190   1,VOIP LINES,7/1/2019,7/1/2019,0620,   122 COPPER VALLEY TELECOM,"2,380.67"
Valdez City School District,20,100,99,350,433,,PO  57190   2,POTS LINES,7/1/2019,7/1/2019,0620,   122 COPPER VALLEY TELECOM,"1,309.03"
Valdez City School District,20,100,99,350,433,,PO  57196   1,DW INTERNET,7/1/2019,7/1/2019,0620,  1316 GCI,"4,470.00"
Valdez City School District,20,100,99,350,443,,RV   3064   2,Homeschool Payment to Tech,16/6/19,7/1/2019,1219,,-800.00
Valdez City School District,20,100,99,510,311,,PR 190701  37,Payroll Expenditure,7/1/2019,7/1/2019,0719,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 190801 190,Payroll Expenditure,7/1/2019,7/1/2019,0819,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 190903 199,Payroll Expenditure,7/1/2019,7/1/2019,0919,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 191001 193,Payroll Expenditure,7/1/2019,7/1/2019,1019,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 191101 194,Payroll Expenditure,7/1/2019,7/1/2019,1119,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 191202 194,Payroll Expenditure,7/1/2019,7/1/2019,1219,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 200101 192,Payroll Expenditure,7/1/2019,7/1/2019,0120,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 200201 198,Payroll Expenditure,7/1/2019,7/1/2019,0220,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 200300 193,Payroll Expenditure,7/1/2019,7/1/2019,0320,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 200401 188,Payroll Expenditure,7/1/2019,7/1/2019,0420,,"13,400.00"
Valdez City School District,20,100,99,510,311,,PR 200503  33,Payroll Expenditure,7/1/2019,7/1/2019,0520,,"13,250.00"
Valdez City School District,20,100,99,510,311,,PR 200506  46,Payroll Expenditure,7/1/2019,7/1/2019,0520,,"3,000.00"
Valdez City School District,20,100,99,510,311,,PR 200602  47,Payroll Expenditure,7/1/2019,7/1/2019,0620,,"13,420.00"
Valdez City School District,20,100,99,510,324,,PR 190701  38,Payroll Expenditure,7/1/2019,7/1/2019,0719,,"4,251.15"
Valdez City School District,20,100,99,510,324,,PR 190801 191,Payroll Expenditure,7/1/2019,7/1/2019,0819,,"4,516.88"
Valdez City School District,20,100,99,510,324,,PR 190903 200,Payroll Expenditure,7/1/2019,7/1/2019,0919,,"4,719.92"
Valdez City School District,20,100,99,510,324,,PR 191001 194,Payroll Expenditure,7/1/2019,7/1/2019,1019,,"4,346.33"
Valdez City School District,20,100,99,510,324,,PR 191101 195,Payroll Expenditure,7/1/2019,7/1/2019,1119,,"5,163.44"
Valdez City School District,20,100,99,510,324,,PR 191202 195,Payroll Expenditure,7/1/2019,7/1/2019,1219,,"4,466.88"
Valdez City School District,20,100,99,510,324,,PR 200101 193,Payroll Expenditure,7/1/2019,7/1/2019,0120,,"3,920.45"
Valdez City School District,20,100,99,510,324,,PR 200201 199,Payroll Expenditure,7/1/2019,7/1/2019,0220,,"4,694.54"
Valdez City School District,20,100,99,510,324,,PR 200300 194,Payroll Expenditure,7/1/2019,7/1/2019,0320,,"4,406.60"
Valdez City School District,20,100,99,510,324,,PR 200401 189,Payroll Expenditure,7/1/2019,7/1/2019,0420,,"4,511.30"
Valdez City School District,20,100,99,510,324,,PR 200505  45,Payroll Expenditure,7/1/2019,7/1/2019,0520,,"4,859.51"
Valdez City School District,20,100,99,510,324,,PR 200602  48,Payroll Expenditure,7/1/2019,7/1/2019,0620,,"4,733.37"
Valdez City School District,20,100,99,510,330,,PR 190801 192,Payroll Expenditure,7/1/2019,7/1/2019,0819,,209.39
Valdez City School District,20,100,99,510,330,,PR 190903 201,Payroll Expenditure,7/1/2019,7/1/2019,0919,,285.53
Valdez City School District,20,100,99,510,330,,PR 191202 196,Payroll Expenditure,7/1/2019,7/1/2019,1219,,114.21
Valdez City School District,20,100,99,510,330,,PR 200201 200,Payroll Expenditure,7/1/2019,7/1/2019,0220,,371.18
Valdez City School District,20,100,99,510,361,,PR 190701  39,Employer Contributions,7/1/2019,7/1/2019,0719,,"4,660.64"
Valdez City School District,20,100,99,510,361,,PR 190801 193,Employer Contributions,7/1/2019,7/1/2019,0819,,"4,660.64"
