District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,October 26 Payroll,0,0,821.68,10/26/2018,J,1638, , ,,         ,                              ,                   ,19,149
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,Nov 9 Payroll,0,0,821.68,11/12/2018,J,1644, , ,,         ,                              ,                   ,19,175
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,November 21 Payroll,0,0,821.68,11/20/2018,J,1658, , ,,         ,                              ,                   ,19,197
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,December 7 Payroll,0,0,821.68,12/10/2018,J,1669, , ,,         ,                              ,                   ,19,223
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,Dec 21 Payroll,0,0,821.68,12/20/2018,J,1672, , ,,         ,                              ,                   ,19,236
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,January 4 Payroll,0,0,821.68,1/3/2019,J,1674, , ,,         ,                              ,                   ,19,243
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,January 18 Payroll,0,0,821.68,1/18/2019,J,1685, , ,,         ,                              ,                   ,19,264
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,February 1 Payroll,0,0,821.68,2/6/2019,J,1689, , ,,         ,                              ,                   ,19,304
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,February 15 Payroll,0,0,821.68,2/15/2019,J,1699, , ,,         ,                              ,                   ,19,323
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,March 1 Payroll,0,0,821.68,3/8/2019,J,1706, , ,,         ,                              ,                   ,19,363
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,March 15 Payroll,0,0,821.68,3/15/2019,J,1708, , ,,         ,                              ,                   ,19,376
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,March 29 Payroll,0,0,821.68,3/29/2019,J,1716, , ,,         ,                              ,                   ,19,391
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,April 12 Payroll,0,0,821.68,4/15/2019,J,1722, , ,,         ,                              ,                   ,19,414
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,April 26 Payroll,0,0,821.68,5/1/2019,J,1728, , ,,         ,                              ,                   ,19,448
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,May 10 Payroll,0,0,821.68,5/10/2019,J,1729, , ,,         ,                              ,                   ,19,459
Delta/Greely School District,19,100,552,450,0,351,INSURANCE-LIFE AND HEALTH,,0,0,821.68,5/24/2019,J,1737, , ,,         ,                              ,                   ,19,484
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,August 17 Payroll,0,0,0.22,8/16/2018,J,1583, , ,,         ,                              ,                   ,19,49
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,August 31 Payroll,0,0,0.74,8/31/2018,J,1607, , ,,         ,                              ,                   ,19,70
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,September 14 Payroll,0,0,0.74,9/13/2018,J,1615, , ,,         ,                              ,                   ,19,87
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,Sept 28 Payroll,0,0,0.78,10/1/2018,J,1623, , ,,         ,                              ,                   ,19,111
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,October 12 Payroll,0,0,0.9,10/12/2018,J,1630, , ,,         ,                              ,                   ,19,125
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,October 26 Payroll,0,0,0.74,10/26/2018,J,1638, , ,,         ,                              ,                   ,19,149
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,Nov 9 Payroll,0,0,0.8,11/12/2018,J,1644, , ,,         ,                              ,                   ,19,175
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,November 21 Payroll,0,0,0.7,11/20/2018,J,1658, , ,,         ,                              ,                   ,19,197
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,December 7 Payroll,0,0,0.74,12/10/2018,J,1669, , ,,         ,                              ,                   ,19,223
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,Dec 21 Payroll,0,0,0.74,12/20/2018,J,1672, , ,,         ,                              ,                   ,19,236
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,January 4 Payroll,0,0,0.67,1/3/2019,J,1674, , ,,         ,                              ,                   ,19,243
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,January 18 Payroll,0,0,0.3,1/18/2019,J,1685, , ,,         ,                              ,                   ,19,264
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,February 1 Payroll,0,0,0.67,2/6/2019,J,1689, , ,,         ,                              ,                   ,19,304
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,February 15 Payroll,0,0,0.74,2/15/2019,J,1699, , ,,         ,                              ,                   ,19,323
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,March 1 Payroll,0,0,0.82,3/8/2019,J,1706, , ,,         ,                              ,                   ,19,363
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,March 15 Payroll,0,0,0.77,3/15/2019,J,1708, , ,,         ,                              ,                   ,19,376
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,March 29 Payroll,0,0,0.86,3/29/2019,J,1716, , ,,         ,                              ,                   ,19,391
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,April 12 Payroll,0,0,0.49,4/15/2019,J,1722, , ,,         ,                              ,                   ,19,414
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,April 26 Payroll,0,0,0.74,5/1/2019,J,1728, , ,,         ,                              ,                   ,19,448
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,May 10 Payroll,0,0,0.9,5/10/2019,J,1729, , ,,         ,                              ,                   ,19,459
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,,0,0,0.74,5/24/2019,J,1737, , ,,         ,                              ,                   ,19,484
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,June 7 Payroll,0,0,0.74,6/7/2019,J,1740, , ,,         ,                              ,                   ,19,511
Delta/Greely School District,19,100,552,450,0,352,UNEMPLOYMENT INSURANCE,June 21 Payroll,0,0,0.74,6/21/2019,J,1741, , ,,         ,                              ,                   ,19,542
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,August 17 Payroll,0,0,8.36,8/16/2018,J,1583, , ,,         ,                              ,                   ,19,49
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,August 31 Payroll,0,0,27.86,8/31/2018,J,1607, , ,,         ,                              ,                   ,19,70
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,September 14 Payroll,0,0,27.86,9/13/2018,J,1615, , ,,         ,                              ,                   ,19,87
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,Sept 28 Payroll,0,0,29.36,10/1/2018,J,1623, , ,,         ,                              ,                   ,19,111
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,October 12 Payroll,0,0,33.86,10/12/2018,J,1630, , ,,         ,                              ,                   ,19,125
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,October 26 Payroll,0,0,27.86,10/26/2018,J,1638, , ,,         ,                              ,                   ,19,149
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,Nov 9 Payroll,0,0,30.11,11/12/2018,J,1644, , ,,         ,                              ,                   ,19,175
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,November 21 Payroll,0,0,26.57,11/20/2018,J,1658, , ,,         ,                              ,                   ,19,197
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,December 7 Payroll,0,0,27.86,12/10/2018,J,1669, , ,,         ,                              ,                   ,19,223
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,Dec 21 Payroll,0,0,27.86,12/20/2018,J,1672, , ,,         ,                              ,                   ,19,236
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,January 4 Payroll,0,0,25.07,1/3/2019,J,1674, , ,,         ,                              ,                   ,19,243
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,January 18 Payroll,0,0,11.14,1/18/2019,J,1685, , ,,         ,                              ,                   ,19,264
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,February 1 Payroll,0,0,25.07,2/6/2019,J,1689, , ,,         ,                              ,                   ,19,304
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,February 15 Payroll,0,0,27.86,2/15/2019,J,1699, , ,,         ,                              ,                   ,19,323
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,March 1 Payroll,0,0,30.86,3/8/2019,J,1706, , ,,         ,                              ,                   ,19,363
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,March 15 Payroll,0,0,28.61,3/15/2019,J,1708, , ,,         ,                              ,                   ,19,376
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,March 29 Payroll,0,0,32.36,3/29/2019,J,1716, , ,,         ,                              ,                   ,19,391
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,April 12 Payroll,0,0,18.43,4/15/2019,J,1722, , ,,         ,                              ,                   ,19,414
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,April 26 Payroll,0,0,27.86,5/1/2019,J,1728, , ,,         ,                              ,                   ,19,448
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,May 10 Payroll,0,0,33.86,5/10/2019,J,1729, , ,,         ,                              ,                   ,19,459
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,,0,0,27.86,5/24/2019,J,1737, , ,,         ,                              ,                   ,19,484
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,June 7 Payroll,0,0,27.86,6/7/2019,J,1740, , ,,         ,                              ,                   ,19,511
Delta/Greely School District,19,100,552,450,0,353,WORKER'S COMPENSATION,June 21 Payroll,0,0,27.86,6/21/2019,J,1741, , ,,         ,                              ,                   ,19,542
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,August 17 Payroll,0,0,42.62,8/16/2018,J,1583, , ,,         ,                              ,                   ,19,49
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,August 31 Payroll,0,0,142.06,8/31/2018,J,1607, , ,,         ,                              ,                   ,19,70
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,September 14 Payroll,0,0,139.96,9/13/2018,J,1615, , ,,         ,                              ,                   ,19,87
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,Sept 28 Payroll,0,0,147.61,10/1/2018,J,1623, , ,,         ,                              ,                   ,19,111
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,October 12 Payroll,0,0,170.56,10/12/2018,J,1630, , ,,         ,                              ,                   ,19,125
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,October 26 Payroll,0,0,139.96,10/26/2018,J,1638, , ,,         ,                              ,                   ,19,149
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,Nov 9 Payroll,0,0,151.43,11/12/2018,J,1644, , ,,         ,                              ,                   ,19,175
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,November 21 Payroll,0,0,133.44,11/20/2018,J,1658, , ,,         ,                              ,                   ,19,197
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,December 7 Payroll,0,0,139.96,12/10/2018,J,1669, , ,,         ,                              ,                   ,19,223
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,Dec 21 Payroll,0,0,139.96,12/20/2018,J,1672, , ,,         ,                              ,                   ,19,236
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,January 4 Payroll,0,0,125.31,1/3/2019,J,1674, , ,,         ,                              ,                   ,19,243
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,January 18 Payroll,0,0,55.16,1/18/2019,J,1685, , ,,         ,                              ,                   ,19,264
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,February 1 Payroll,0,0,125.31,2/6/2019,J,1689, , ,,         ,                              ,                   ,19,304
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,February 15 Payroll,0,0,139.96,2/15/2019,J,1699, , ,,         ,                              ,                   ,19,323
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,March 1 Payroll,0,0,155.26,3/8/2019,J,1706, , ,,         ,                              ,                   ,19,363
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,March 15 Payroll,0,0,143.78,3/15/2019,J,1708, , ,,         ,                              ,                   ,19,376
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,March 29 Payroll,0,0,162.91,3/29/2019,J,1716, , ,,         ,                              ,                   ,19,391
Delta/Greely School District,19,100,552,450,0,354,FICA CONTRIBUTION,April 12 Payroll,0,0,92.19,4/15/2019,J,1722, , ,,         ,                              ,                   ,19,414
