District_Name,Fiscal_Year,Fund_Code,Object_Code,Function_Code,Program_Code,School_Code,Account_Name,Demo_Desc,Date,Description,Debit,Credit,Amount
Chugach School District,20,100,610,0,0,0,Cash - Checking,,1/31/2020,REDACTED,,904.98,-904.98
Chugach School District,20,100,610,0,0,0,Cash - Checking,,1/31/2020,REDACTED,,384.53,-384.53
Chugach School District,20,100,610,0,0,0,Cash - Checking,,1/31/2020,REDACTED,,260.9,-260.9
Chugach School District,20,100,610,0,0,0,Cash - Checking,,1/31/2020,REDACTED,,280,-280
Chugach School District,20,100,610,0,0,0,Cash - Checking,,1/31/2020,"MEL SCIENCE US 
Murray Subscription",,298.4,-298.4
Chugach School District,20,100,610,0,0,0,Cash - Checking,,1/31/2020,"LEAKE, VICKIE 
FOCUS Fairbanks Supply Reimb.",,472.32,-472.32
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/3/2020,St of AK payment,"79,206.00",,79206
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/3/2020,DOE payment,"1,066.12",,1066.12
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/3/2020,DOE payment,"123,396.00",,123396
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/3/2020,DOE payment,"159,025.64",,159025.64
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,"4,501.73",-4501.73
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"GUARDIAN SECURITY 
District Office/Whittier",,156,-156
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,362,-362
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,200,-200
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,50,-50
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"ALASKA AIRLINES 
Invoices 3316107, 3316107",,965.9,-965.9
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"ERA/RAVN 
Invoices 6113, 9725",,533.99,-533.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"DENALI SERVICES 
Vanguard",,255,-255
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,279,-279
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,115,-115
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"COPPER VALLEY TELEPHONE 
Invoices 4260, 58     , 63",,188.31,-188.31
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,144.22,-144.22
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"ASA 
Fall Conf. Registration",,300,-300
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,362,-362
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"ARCTIC OFFICE PRODUCTS 
DO Supplies",,88.61,-88.61
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"ANCHORAGE WATER AND WASTE WATER UTILITIES 
District Office",,159.4,-159.4
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"ALASKA BEST WATER PRODUCTS 
District Office",,33.5,-33.5
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"A+ CONFERENCING 
Teleconferences",,38.78,-38.78
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"CREATING A MASTERPIECE 
Henderson Lessons",,229,-229
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"LEXMOND SCHOOL PSYCHOLOGY 
FY19-20 MOA",,"2,265.00",-2265
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"WELLS FARGO 
January - Dunn Payroll Entry",,99.01,-99.01
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"TEACHING TEXTBOOK 
Sweeney Curr. Materials",,162.7,-162.7
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,352.54,-352.54
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,115,-115
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,"1,920.00",-1920
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,115,-115
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,350,-350
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"SIEMENS 
Whittier BAU Troubleshooting",,200,-200
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,"RESIDENCE INN 
Lexmond Lodging",,230,-230
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,"7,175.00",-7175
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,"1,350.29",-1350.29
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,115,-115
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,348.99,-348.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,80,-80
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,160,-160
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/4/2020,REDACTED,,50,-50
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,254.97,-254.97
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,237.99,-237.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,212.59,-212.59
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,120,-120
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"BAYSIDE COMMUNITY CHURCH 
Valdez Rent",,750,-750
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"DATE-LINE COPIES 
FOCUS Fairbanks Copies",,187.44,-187.44
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"CHUGACH ELECTRIC ASSOCIATION 
Whittier",,"2,991.54",-2991.54
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"ALASKA WASTE 
Invoices 4396804, 4398493",,661.13,-661.13
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,524.93,-524.93
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"AE DATA, INC 
AIMS",,600,-600
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,129.48,-129.48
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,64.99,-64.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,850,-850
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,"4,250.00",-4250
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"UNITED UTILITIES, INC 
Invoices 472-2575 , 573-5123",,284.68,-284.68
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"VALDEZ DANCE COMPANY 
Arciniega Lessons",,120,-120
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,REDACTED,,437,-437
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/5/2020,"OPTI STAFFING 
Office Staff",,"1,140.00",-1140
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/6/2020,Meghalaxtech - AIMS,"7,500.00",,7500
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"JUNEAU CAR RENTAL 
Car Rental 
Jan 27 - 31",,160,-160
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,65,-65
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"MEGHALAXTECH SOFTWARE 
AIMS",,"7,500.00",-7500
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,150,-150
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"COPPER RIVER RENTALS 
Invoices F344480-1, F344480-1 (1)",,156.7,-156.7
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"MASS MUTUAL 
Pay period ending 1/31/2020 - 457 Ded",,"7,963.37",-7963.37
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"MARCOTTE, TAMAR 
Invoices 5/23, 6/10, 6/3",,684.98,-684.98
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,702,-702
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,429.97,-429.97
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,65,-65
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"HURBEN, JEFF 
Gengler Lessons",,180,-180
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"SEDOR, WENLANDT, EVANS 
Invoices 47413, 47414/415/417",,"4,026.75",-4026.75
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,65,-65
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"CHENEGA IRA 
Invoices PCENOV&JAN, WS201912-3/2002-2",,"5,394.25",-5394.25
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"BARNES & NOBLE 
Invoices 3960887, 3960919, 3960920",,443.27,-443.27
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"AT&T - GA 
Chenega Bay",,50.82,-50.82
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"ARCTIC OFFICE PRODUCTS 
DO Supplies",,105.16,-105.16
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"PUBLIC EMPLOYEE RETIREMENT SYSTEM 
January Payroll Entry",,"17,208.39",-17208.39
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"ALASKA AIRLINES 
Site Travel",,375.3,-375.3
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,30,-30
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"AFLAC 
Pay period ending 1/31/2020 - AFLACPT",,102.44,-102.44
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,62,-62
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"SENIVA, BETH 
Invoices January, January, January, January",,685,-685
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,83.66,-83.66
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"SHORESIDE PETROLIEUM, INC 
Whittier Supplies",,159.39,-159.39
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,65,-65
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,227,-227
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"XEROX CORPORATION 
District Office Copy Machine",,480.67,-480.67
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"WELLS FARGO 
January Payroll Entry",,"25,347.10",-25347.1
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"UNUM 
Pay period ending 1/31/2020 - LifeBenefit, Optional Life",,244.6,-244.6
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"GCI 
Invoices 905087448, Nov/Dec/Jan",,"11,615.08",-11615.08
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"TURKEY RED 
Mom Cookies & Tea Event",,161.5,-161.5
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,395.47,-395.47
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,100,-100
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,684.98,,684.98
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,227,,227
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,161.5,,161.5
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,"COPPER RIVER RENTALS 
Void check 0067835",131.7,,131.7
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,St of AK payment,"25,808.50",,25808.5
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,690.47,-690.47
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,Pay period ending 1/31/2020,,"161,671.15",-161671.15
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/10/2020,REDACTED,,63.49,-63.49
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/11/2020,"COPPER RIVER RENTALS 
Void check 0067894",144.22,,144.22
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/11/2020,Service Charge,,74.65,-74.65
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/11/2020,St of AK payment,"22,942.99",,22942.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,409.99,-409.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"TESORO ALASKA PETROLEUM 
Fuel",,186.64,-186.64
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,40.05,-40.05
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,50,,50
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,590,-590
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"TEACHER'S RETIREMENT SYSTEM 
January Payroll Entry",,"23,750.87",-23750.87
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"VALLEY SCHOOL OF MUSIC 
Sapp Lessons",,140,-140
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,505.17,-505.17
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,135.9,-135.9
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"ALASKA SCHOOL OF MUSIC 
Hollowood Lessons",,140,-140
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"CHUGACH ELECTRIC ASSOCIATION 
District Office/VTE",,"1,620.92",-1620.92
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"BATTERIES PLUS 
District Office Supplies",,79.8,-79.8
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,459,-459
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"DIMOND HOTEL 
Board Lodging",,990,-990
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"DOLLYWOOD FOUNDATION 
Books",,26.16,-26.16
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"GCI 
FOCUS Valdez",,125.63,-125.63
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,121,-121
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,33.51,-33.51
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"APPLE COMPUTER 
Invoices 1010638130, 33193685",,"1,198.00",-1198
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,75,-75
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"HOLIDAY INN - FAIRBANKS 
Invoices 137759, 138059",,395,-395
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"KPBSD-SUPPLIES 
Copy Paper",,457.79,-457.79
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"CITY OF WHITTIER 
Whittier - January",,159.11,-159.11
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,199,-199
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,25.63,-25.63
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"ALASKA AIRLINES 
Fly In Travel - Change Fee",,189,-189
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"AASB 
Fly In Registration",,"2,211.00",-2211
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"OPTI STAFFING 
Office Staff",,"1,140.00",-1140
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"ORION'S BELT 
Vondenbenken Lessons",,97.5,-97.5
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"OVER THE RAINBOW TOYS 
Ballard Curr. Materials",,59.96,-59.96
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,100,-100
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,348.36,-348.36
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,55.74,-55.74
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,"RESIDENCE INN 
Lexmond Lodging",,238,-238
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/13/2020,REDACTED,,117.95,-117.95
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/14/2020,St of AK payment,"329,559.00",,329559
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/24/2020,Meritain monthly transfer,,"50,000.00",-50000
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/24/2020,St of AK payment,"1,289.00",,1289
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,Meghalaxtech - AIMS,"7,500.00",,7500
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"LEARNING ESSENTIALS 
Invoices 688, 688",,297.81,-297.81
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"FINE POINT 
Void check 0068080","18,000.00",,18000
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"FINE POINT 
Retainer",,"18,000.00",-18000
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,169.99,-169.99
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"LAW OFFICE OF IAN WHEELES 
Contract Review",,267.5,-267.5
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"VRC COMPANIES 
Shredding",,51.8,-51.8
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,33.07,-33.07
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,216,-216
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,431.63,-431.63
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"XEROX CORPORATION 
FOCUS Copy Machine",,64.84,-64.84
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"XEROX FINANCIAL SVCS 
VTE Copier",,329.3,-329.3
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,433.61,-433.61
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,"3,000.00",-3000
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"CHENEGA IRA 
Memorial Event Donation",,"1,500.00",-1500
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"AMAZON DIRECT 
Invoices 345/986, 653, 689, 849, 879, 879, 937/376, 994, 996",,"1,824.60",-1824.6
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,"1,387.31",-1387.31
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,216,-216
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"FINE POINT 
Retainer",,"18,000.00",-18000
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"BEGICH TOWERS 
March Rent",,630.21,-630.21
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,100,-100
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,"6,024.00",-6024
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,222,-222
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"INSTITUTE OF EXCELLENCE IN WRITING 
Parker Curr. Materials",,173,-173
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"OPTI STAFFING 
Office Staff",,"1,140.00",-1140
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,525,-525
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"FRONTIER FIRE 
Inspections",,"2,850.00",-2850
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,175.19,-175.19
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"COPPER MOUNTAIN FOUNDATION 
CHW Donation",,"1,000.00",-1000
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,109,-109
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,641.9,-641.9
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,"ERA/RAVN 
Phase II Travel",,336,-336
Chugach School District,20,100,610,0,0,0,Cash - Checking,,2/28/2020,REDACTED,,414.01,-414.01
