District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,19,100,1,100,510,,CL  36071   3,National Public Seating,7/1/2018,6/14/2019,619,   759 GRAINGER ELECTRIC,"-10,025.70"
Valdez City School District,19,100,1,100,510,,PO  53891   1,TABLES,7/1/2018,7/1/2018,619,     9 ARCTIC OFFICE PRODUCTS,"3,210.00"
Valdez City School District,19,100,1,100,510,,PO  53891   2,PNP,7/1/2018,7/1/2018,619,     9 ARCTIC OFFICE PRODUCTS,300
Valdez City School District,19,100,1,100,510,,PO  53891   3,FREIGHT,7/1/2018,7/1/2018,619,     9 ARCTIC OFFICE PRODUCTS,990
Valdez City School District,19,100,1,100,510,,PO  53891   1,TABLES,7/1/2018,7/1/2018,619,     9 ARCTIC OFFICE PRODUCTS,"-3,210.00"
Valdez City School District,19,100,1,100,510,,PO  53891   2,PNP,7/1/2018,7/1/2018,619,     9 ARCTIC OFFICE PRODUCTS,-300
Valdez City School District,19,100,1,100,510,,PO  53891   3,FREIGHT,7/1/2018,7/1/2018,619,     9 ARCTIC OFFICE PRODUCTS,-990
Valdez City School District,19,100,1,100,510,,PO  53919   1,"72"" Choral Riser",7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,"3,316.00"
Valdez City School District,19,100,1,100,510,,PO  53919   2,"70"" Backrail Riser",7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,"1,396.00"
Valdez City School District,19,100,1,100,510,,PO  53919   3,Side rail set of 2,7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,494
Valdez City School District,19,100,1,100,510,,PO  53919   4,Freight to Valdez,7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,"2,495.00"
Valdez City School District,19,100,1,100,510,,PO  53919   1,"72"" Choral Riser",7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,"-3,316.00"
Valdez City School District,19,100,1,100,510,,PO  53919   2,"70"" Backrail Riser",7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,"-1,396.00"
Valdez City School District,19,100,1,100,510,,PO  53919   3,Side rail set of 2,7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,-494
Valdez City School District,19,100,1,100,510,,PO  53919   4,Freight to Valdez,7/1/2018,7/1/2018,619,  1253 THE HORN DOCTOR,"-2,495.00"
Valdez City School District,19,100,1,105,451,,PO  50735   1,ACT FALL 2018,7/1/2018,7/1/2018,718,   577 ACT ASPIRE LLC,405
Valdez City School District,19,100,1,105,451,,PO  50735   1,ACT FALL 2018,7/1/2018,7/1/2018,718,   577 ACT ASPIRE LLC,-405
Valdez City School District,19,100,1,105,451,,RV   2850   2,VHS ACT,7/1/2018,7/1/2018,319,,-279
Valdez City School District,19,100,1,160,315,800,PR 180801  14,Employer Contributions,7/1/2018,7/1/2018,818,,15.43
Valdez City School District,19,100,1,160,315,800,PR 180801  15,Payroll Expenditure,7/1/2018,7/1/2018,818,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 180902  17,Employer Contributions,7/1/2018,7/1/2018,918,,15.43
Valdez City School District,19,100,1,160,315,800,PR 180902  18,Payroll Expenditure,7/1/2018,7/1/2018,918,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 181001  19,Employer Contributions,7/1/2018,7/1/2018,1018,,15.43
Valdez City School District,19,100,1,160,315,800,PR 181001  20,Payroll Expenditure,7/1/2018,7/1/2018,1018,,"7,121.93"
Valdez City School District,19,100,1,160,315,800,PR 181103  17,Employer Contributions,7/1/2018,7/1/2018,1118,,15.43
Valdez City School District,19,100,1,160,315,800,PR 181103  18,Payroll Expenditure,7/1/2018,7/1/2018,1118,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 181200  15,Employer Contributions,7/1/2018,7/1/2018,1218,,15.43
Valdez City School District,19,100,1,160,315,800,PR 181200  16,Payroll Expenditure,7/1/2018,7/1/2018,1218,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 190104  17,Employer Contributions,7/1/2018,7/1/2018,119,,15.43
Valdez City School District,19,100,1,160,315,800,PR 190104  18,Payroll Expenditure,7/1/2018,7/1/2018,119,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 190201  17,Employer Contributions,7/1/2018,7/1/2018,219,,15.43
Valdez City School District,19,100,1,160,315,800,PR 190201  18,Payroll Expenditure,7/1/2018,7/1/2018,219,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 190302  17,Employer Contributions,7/1/2018,7/1/2018,319,,15.42
Valdez City School District,19,100,1,160,315,800,PR 190302  18,Payroll Expenditure,7/1/2018,7/1/2018,319,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 190401  17,Employer Contributions,7/1/2018,7/1/2018,419,,15.43
Valdez City School District,19,100,1,160,315,800,PR 190401  18,Payroll Expenditure,7/1/2018,7/1/2018,419,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 190501  17,Employer Contributions,7/1/2018,7/1/2018,519,,15.43
Valdez City School District,19,100,1,160,315,800,PR 190501  18,Payroll Expenditure,7/1/2018,7/1/2018,519,,"7,121.92"
Valdez City School District,19,100,1,160,315,800,PR 190502  14,Employer Contributions,7/1/2018,7/1/2018,519,,30.86
Valdez City School District,19,100,1,160,315,800,PR 190502  15,Payroll Expenditure,7/1/2018,7/1/2018,519,,"14,243.89"
Valdez City School District,19,100,1,160,361,800,PR 180801  16,Employer Contributions,7/1/2018,7/1/2018,818,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 180902  19,Employer Contributions,7/1/2018,7/1/2018,918,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 181001  21,Employer Contributions,7/1/2018,7/1/2018,1018,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 181103  19,Employer Contributions,7/1/2018,7/1/2018,1118,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 181200  17,Employer Contributions,7/1/2018,7/1/2018,1218,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 190104  19,Employer Contributions,7/1/2018,7/1/2018,119,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 190201  19,Employer Contributions,7/1/2018,7/1/2018,219,,"2,697.21"
Valdez City School District,19,100,1,160,361,800,PR 190302  19,Employer Contributions,7/1/2018,7/1/2018,319,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 190401  19,Employer Contributions,7/1/2018,7/1/2018,419,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 190501  19,Employer Contributions,7/1/2018,7/1/2018,519,,"2,697.22"
Valdez City School District,19,100,1,160,361,800,PR 190502  16,Employer Contributions,7/1/2018,7/1/2018,519,,"5,394.44"
Valdez City School District,19,100,1,160,362,800,PR 180801  17,Employer Contributions,7/1/2018,7/1/2018,818,,0.71
Valdez City School District,19,100,1,160,362,800,PR 180902  20,Employer Contributions,7/1/2018,7/1/2018,918,,0.71
Valdez City School District,19,100,1,160,362,800,PR 181001  22,Employer Contributions,7/1/2018,7/1/2018,1018,,0.71
Valdez City School District,19,100,1,160,362,800,PR 181103  20,Employer Contributions,7/1/2018,7/1/2018,1118,,2.84
Valdez City School District,19,100,1,160,362,800,PR 181200  18,Employer Contributions,7/1/2018,7/1/2018,1218,,2.85
Valdez City School District,19,100,1,160,362,800,PR 190104  20,Employer Contributions,7/1/2018,7/1/2018,119,,2.85
Valdez City School District,19,100,1,160,362,800,PR 190201  20,Employer Contributions,7/1/2018,7/1/2018,219,,78.34
Valdez City School District,19,100,1,160,362,800,PR 190302  20,Employer Contributions,7/1/2018,7/1/2018,319,,78.33
Valdez City School District,19,100,1,160,362,800,PR 190401  20,Employer Contributions,7/1/2018,7/1/2018,419,,78.34
Valdez City School District,19,100,1,160,362,800,PR 190501  20,Employer Contributions,7/1/2018,7/1/2018,519,,78.34
Valdez City School District,19,100,1,160,362,800,PR 190502  17,Employer Contributions,7/1/2018,7/1/2018,519,,156.68
Valdez City School District,19,100,1,160,363,800,PR 180801  18,Employer Contributions,7/1/2018,7/1/2018,818,,0.07
Valdez City School District,19,100,1,160,363,800,PR 180902  21,Employer Contributions,7/1/2018,7/1/2018,918,,0.57
Valdez City School District,19,100,1,160,363,800,PR 181001  23,Employer Contributions,7/1/2018,7/1/2018,1018,,0.57
Valdez City School District,19,100,1,160,363,800,PR 181103  21,Employer Contributions,7/1/2018,7/1/2018,1118,,0.58
Valdez City School District,19,100,1,160,363,800,PR 181200  19,Employer Contributions,7/1/2018,7/1/2018,1218,,0.57
Valdez City School District,19,100,1,160,363,800,PR 190104  21,Employer Contributions,7/1/2018,7/1/2018,119,,79.62
Valdez City School District,19,100,1,160,363,800,PR 190201  21,Employer Contributions,7/1/2018,7/1/2018,219,,108.1
Valdez City School District,19,100,1,160,363,800,PR 190302  21,Employer Contributions,7/1/2018,7/1/2018,319,,108.11
Valdez City School District,19,100,1,160,363,800,PR 190401  21,Employer Contributions,7/1/2018,7/1/2018,419,,108.11
Valdez City School District,19,100,1,160,363,800,PR 190501  21,Employer Contributions,7/1/2018,7/1/2018,519,,108.11
Valdez City School District,19,100,1,160,363,800,PR 190502  18,Employer Contributions,7/1/2018,7/1/2018,519,,216.22
Valdez City School District,19,100,1,160,364,800,PR 180801  19,Employer Contributions,7/1/2018,7/1/2018,818,,103.27
Valdez City School District,19,100,1,160,364,800,PR 180902  22,Employer Contributions,7/1/2018,7/1/2018,918,,103.28
Valdez City School District,19,100,1,160,364,800,PR 181001  24,Employer Contributions,7/1/2018,7/1/2018,1018,,103.27
Valdez City School District,19,100,1,160,364,800,PR 181103  22,Employer Contributions,7/1/2018,7/1/2018,1118,,103.28
Valdez City School District,19,100,1,160,364,800,PR 181200  20,Employer Contributions,7/1/2018,7/1/2018,1218,,103.27
Valdez City School District,19,100,1,160,364,800,PR 190104  22,Employer Contributions,7/1/2018,7/1/2018,119,,103.27
Valdez City School District,19,100,1,160,364,800,PR 190201  22,Employer Contributions,7/1/2018,7/1/2018,219,,103.27
Valdez City School District,19,100,1,160,364,800,PR 190302  22,Employer Contributions,7/1/2018,7/1/2018,319,,103.28
Valdez City School District,19,100,1,160,364,800,PR 190401  22,Employer Contributions,7/1/2018,7/1/2018,419,,103.27
Valdez City School District,19,100,1,160,364,800,PR 190501  22,Employer Contributions,7/1/2018,7/1/2018,519,,103.27
Valdez City School District,19,100,1,160,364,800,PR 190502  19,Employer Contributions,7/1/2018,7/1/2018,519,,206.54
Valdez City School District,19,100,1,160,365,800,PR 180801  20,Employer Contributions,7/1/2018,7/1/2018,818,,894.51
Valdez City School District,19,100,1,160,365,800,PR 180902  23,Employer Contributions,7/1/2018,7/1/2018,918,,894.51
Valdez City School District,19,100,1,160,365,800,PR 181001  25,Employer Contributions,7/1/2018,7/1/2018,1018,,894.52
Valdez City School District,19,100,1,160,365,800,PR 181103  23,Employer Contributions,7/1/2018,7/1/2018,1118,,894.51
Valdez City School District,19,100,1,160,365,800,PR 181200  21,Employer Contributions,7/1/2018,7/1/2018,1218,,894.51
Valdez City School District,19,100,1,160,365,800,PR 190104  23,Employer Contributions,7/1/2018,7/1/2018,119,,894.51
Valdez City School District,19,100,1,160,365,800,PR 190201  23,Employer Contributions,7/1/2018,7/1/2018,219,,894.51
Valdez City School District,19,100,1,160,365,800,PR 190302  23,Employer Contributions,7/1/2018,7/1/2018,319,,894.51
Valdez City School District,19,100,1,160,365,800,PR 190401  23,Employer Contributions,7/1/2018,7/1/2018,419,,894.51
Valdez City School District,19,100,1,160,365,800,PR 190501  23,Employer Contributions,7/1/2018,7/1/2018,519,,894.51
Valdez City School District,19,100,1,160,365,800,PR 190502  20,Employer Contributions,7/1/2018,7/1/2018,519,,"1,789.03"
Valdez City School District,19,100,1,160,451,800,PO  50743   1,Universal Indicator Holde,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,25.9
Valdez City School District,19,100,1,160,451,800,PO  50743   2,Test Indicator,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,83.9
Valdez City School District,19,100,1,160,451,800,PO  50743   3,"5"" lockdoen milling vise",7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,475
Valdez City School District,19,100,1,160,451,800,PO  50743   4,Thin parallel set 10 pair,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,45.95
Valdez City School District,19,100,1,160,451,800,PO  50743   5,4 pc edge finder set,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,34.95
Valdez City School District,19,100,1,160,451,800,PO  50743   6,Quick change tool post se,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,295
Valdez City School District,19,100,1,160,451,800,PO  50743   7,"Ball end mill 3/8"" tin co",7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,44.75
Valdez City School District,19,100,1,160,451,800,PO  50743   8,End mill set tin 10 pc,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,227.8
Valdez City School District,19,100,1,160,451,800,PO  50743   9,Cat40 end mill holder 3/,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,89.95
Valdez City School District,19,100,1,160,451,800,PO  50743  10,Cat40 end mill holder 1/2,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,89.95
Valdez City School District,19,100,1,160,451,800,PO  50743  11,Cat40 end mill holder 3/8,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,89.95
Valdez City School District,19,100,1,160,451,800,PO  50743  12,Pull stud for grizzly cnc,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,38.85
Valdez City School District,19,100,1,160,451,800,PO  50743  13,Shipping,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,15.5
Valdez City School District,19,100,1,160,451,800,PO  50743  14,Shipping,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,114.48
Valdez City School District,19,100,1,160,451,800,PO  50743  15,Shipping,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,192.9
Valdez City School District,19,100,1,160,451,800,PO  50743  16,Shipping,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,73.22
Valdez City School District,19,100,1,160,451,800,PO  50743   3,"5"" lockdoen milling vise",7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,-475
Valdez City School District,19,100,1,160,451,800,PO  50743  15,Shipping,7/1/2018,7/1/2018,718,  3780 GRIZZLY INDUSTRIAL,-187.58
Valdez City School District,19,100,1,160,451,800,CL  34211   1,Universal Indicator Holde,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,25.9
Valdez City School District,19,100,1,160,451,800,CL  34211   1,Universal Indicator Holde,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-25.9
Valdez City School District,19,100,1,160,451,800,CL  34211   2,Shipping,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,15.5
Valdez City School District,19,100,1,160,451,800,CL  34211   2,Shipping,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-15.5
Valdez City School District,19,100,1,160,451,800,CL  34211   3,Test Indicator,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,83.9
Valdez City School District,19,100,1,160,451,800,CL  34211   3,Test Indicator,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-83.9
Valdez City School District,19,100,1,160,451,800,CL  34211   4,Thin parallel set 10 pair,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,45.95
Valdez City School District,19,100,1,160,451,800,CL  34211   4,Thin parallel set 10 pair,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-45.95
Valdez City School District,19,100,1,160,451,800,CL  34211   5,4 pc edge finder set,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,34.95
Valdez City School District,19,100,1,160,451,800,CL  34211   5,4 pc edge finder set,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-34.95
Valdez City School District,19,100,1,160,451,800,CL  34211   6,Quick change tool post se,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,295
Valdez City School District,19,100,1,160,451,800,CL  34211   6,Quick change tool post se,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-295
Valdez City School District,19,100,1,160,451,800,CL  34211   7,Cat40 end mill holder 3/,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,89.95
Valdez City School District,19,100,1,160,451,800,CL  34211   7,Cat40 end mill holder 3/,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-89.95
Valdez City School District,19,100,1,160,451,800,CL  34211   8,Cat40 end mill holder 1/2,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,89.95
Valdez City School District,19,100,1,160,451,800,CL  34211   8,Cat40 end mill holder 1/2,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-89.95
Valdez City School District,19,100,1,160,451,800,CL  34211   9,Cat40 end mill holder 3/8,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,89.95
Valdez City School District,19,100,1,160,451,800,CL  34211   9,Cat40 end mill holder 3/8,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-89.95
Valdez City School District,19,100,1,160,451,800,CL  34211  10,Pull stud for grizzly cnc,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,38.85
Valdez City School District,19,100,1,160,451,800,CL  34211  10,Pull stud for grizzly cnc,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-38.85
Valdez City School District,19,100,1,160,451,800,CL  34211  11,Shipping,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,114.48
Valdez City School District,19,100,1,160,451,800,CL  34211  11,Shipping,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-114.48
Valdez City School District,19,100,1,160,451,800,CL  34211  12,End mill set tin 10 pc,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,227.8
Valdez City School District,19,100,1,160,451,800,CL  34211  12,End mill set tin 10 pc,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-227.8
Valdez City School District,19,100,1,160,451,800,CL  34211  13,Shipping,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,73.22
Valdez City School District,19,100,1,160,451,800,CL  34211  13,Shipping,7/1/2018,7/30/2018,818,  3780 GRIZZLY INDUSTRIAL,-73.22
Valdez City School District,19,100,1,160,451,800,CL  34590   1,Shop Supplies,7/1/2018,7/1/2018,1018,"   375 SHARRAI, ADAM E",183.05
Valdez City School District,19,100,1,160,451,800,CL  34590   1,Shop Supplies,7/1/2018,7/1/2018,1018,"   375 SHARRAI, ADAM E",-183.05
Valdez City School District,19,100,1,160,451,800,CL  34590   2,Shop Supplies,7/1/2018,7/1/2018,1018,"   375 SHARRAI, ADAM E",95.97
Valdez City School District,19,100,1,160,451,800,CL  34590   2,Shop Supplies,7/1/2018,7/1/2018,1018,"   375 SHARRAI, ADAM E",-95.97
Valdez City School District,19,100,1,160,451,800,CL  34636  15,Half Shelves,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,330
Valdez City School District,19,100,1,160,451,800,CL  34636  15,Half Shelves,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-330
Valdez City School District,19,100,1,160,451,800,CL  34671  28,Univ Indicator Holder,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,25.9
Valdez City School District,19,100,1,160,451,800,CL  34671  28,Univ Indicator Holder,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-25.9
Valdez City School District,19,100,1,160,451,800,CL  34671  29,Shipping Chg,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,4.9
Valdez City School District,19,100,1,160,451,800,CL  34671  29,Shipping Chg,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-4.9
Valdez City School District,19,100,1,160,451,800,PO  51532   2,Half Shelves,7/1/2018,7/1/2018,1018,  3280 SHEILA'S CERAMICS,330
Valdez City School District,19,100,1,160,451,800,PO  51545   1,Shop Supplies,7/1/2018,7/1/2018,1018,"   375 SHARRAI, ADAM E",183.05
Valdez City School District,19,100,1,160,451,800,PO  51545   2,Shop Supplies,7/1/2018,7/1/2018,1018,"   375 SHARRAI, ADAM E",95.97
