District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,20,100,99,140,0,491,DUES AND FEES,District Wide,500,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,140,0,491,DUES AND FEES,ACTIVITIES FEES,0,0,170,8/23/2019,P,,WA00078865,36733,,139,ALASKA SCHOOLS ACTIVITIES ASSO,1001794,20,36
Copper River School District,20,100,99,140,0,491,DUES AND FEES,ADVANCED IMPROVEMENT NETWORK F,0,0,1200,5/6/2020,P,,WA00079895,39142,,55026,"COGNIA, INC                   ",125549,20,353
Copper River School District,20,100,7,160,0,315,TEACHER,GJSHS Budget,55273,0,0,2/14/2020,B,579, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,160,0,315,TEACHER,8/15/2019 PAYROLL - ADM/CLS,0,0,15.35,8/30/2019,J,1311, , ,,         ,                              ,                   ,20,40
Copper River School District,20,100,7,160,0,315,TEACHER,9/15/2019 PAYROLL - LABOR DIST,0,0,4740.07,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,160,0,315,TEACHER,10/15/2019 PAYROLL LABOR DIST,0,0,4740.07,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,160,0,315,TEACHER,11/15/2019 PAYROLL LABOR DIST,0,0,4815.55,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,160,0,315,TEACHER,12/15/2019 PAYROLL LABOR DIST,0,0,4281.37,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,160,0,315,TEACHER,1/15/2020 PAYROLL LABOR DIST,0,0,4765.23,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,160,0,315,TEACHER,02/15/2020 PAYROLL-LABOR DISTR,0,0,4765.23,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,160,0,315,TEACHER,03/15/2020 PAYROLL LABOR DIST,0,0,4765.23,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,160,0,315,TEACHER,04/15/2020 PAYROLL LABOR DIST,0,0,4765.23,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,160,0,315,TEACHER,05/15/2020 PAYROLL LABOR DIST,0,0,4807.73,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,160,0,315,TEACHER,07/15/2020 CERT/ADMIN PAYROLL,0,0,4765.23,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,160,0,315,TEACHER,08/15/2020 CERT PAYROLL LABOR,0,0,4769.38,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,160,0,315,TEACHER,06/15/2020 PAYROLL - LABOR DIS,0,0,4765.23,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,GJSHS Budget,3000,0,0,2/14/2020,B,579, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,32.5,9/16/2019,P,,WA00078950,36914,,54402,"BRENDEN, JOSEPH               ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,21.66,9/16/2019,P,,WA00078951,36915,,54410,"BROWER, WARREN                ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,99.99,9/16/2019,P,,WA00078953,36917,,52914,"CHMIELOWSKI, MATHIAS E        ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,62.5,9/16/2019,P,,WA00078958,36924,,52868,"CRAMER, AUSTIN N              ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,25,9/16/2019,P,,WA00078959,36925,,54330,"CYR, BRADEN                   ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,25,9/16/2019,P,,WA00078961,36926,,53023,"DORSEY, JONATHAN              ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,37.5,9/16/2019,P,,WA00078962,36927,,52825,"EGGEBROTEN, TYRELL            ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,115,9/16/2019,P,,WA00078963,36928,,54372,"FARMER, REED                  ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,99.99,9/16/2019,P,,WA00078964,36929,,54356,"FIELDS, JAMISON               ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,106.25,9/16/2019,P,,WA00078965,36930,,54380,"FINAU, AISAKE                 ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,81.25,9/16/2019,P,,WA00078967,36935,,54429,"GARCIA, BRENNAN               ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,150.83,9/16/2019,P,,WA00078968,36936,,50334,"GERLACH, KAEL                 ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,87.5,9/16/2019,P,,WA00078980,36949,,52850,"JONES, GABRIAL J              ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,50,9/16/2019,P,,WA00079003,37004,,54364,"RIEDEL, LAPIERRE              ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,247.5,9/16/2019,P,,WA00079008,37009,,51640,"SCOTT, DAVID MARTIN           ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,62.5,9/16/2019,P,,WA00079009,37010,,51675,"SCOTT, PAUL ALEXANDER         ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,12.5,9/16/2019,P,,WA00079011,37011,,54348,"SHORTEN, KEONA                ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,STUDENT WORK - GHS AUTO SHOP,0,0,222.5,9/16/2019,P,,WA00079017,37015,,54399,"WEIMER, LUKE                  ", 09-16-2019_       ,20,57
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,9/15/2019 PAYROLL - LABOR DIST,0,0,285,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,10/15/2019 PAYROLL LABOR DIST,0,0,285,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,12/15/2019 PAYROLL LABOR DIST,0,0,570,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,1/15/2020 PAYROLL LABOR DIST,0,0,475,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,02/15/2020 PAYROLL-LABOR DISTR,0,0,665,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,160,0,329,SUB/TEMP NON-CERTIFIED,03/15/2020 PAYROLL LABOR DIST,0,0,95,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,160,0,360,EMPLOYEE BENEFITS,GJSHS Budget,11948,0,0,2/14/2020,B,579, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,9/15/2019 PAYROLL - LABOR DIST,0,0,339.89,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,10/15/2019 PAYROLL LABOR DIST,0,0,339.89,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,11/15/2019 PAYROLL LABOR DIST,0,0,339.89,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,12/15/2019 PAYROLL LABOR DIST,0,0,339.89,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,1/15/2020 PAYROLL LABOR DIST,0,0,339.89,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,02/15/2020 PAYROLL-LABOR DISTR,0,0,339.89,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,03/15/2020 PAYROLL LABOR DIST,0,0,339.89,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,04/15/2020 PAYROLL LABOR DIST,0,0,339.89,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,05/15/2020 PAYROLL LABOR DIST,0,0,339.89,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,07/15/2020 CERT/ADMIN PAYROLL,0,0,360.51,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,08/15/2020 CERT PAYROLL LABOR,0,0,360.51,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,160,0,361,INSURANCE - LIFE & HEALTH,06/15/2020 PAYROLL - LABOR DIS,0,0,339.89,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,160,0,362,UNEMPLOYMENT,04/15/2020 PAYROLL LABOR DIST,0,0,21.74,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,160,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,21.99,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,160,0,362,UNEMPLOYMENT,07/15/2020 CERT/ADMIN PAYROLL,0,0,21.73,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,160,0,362,UNEMPLOYMENT,08/15/2020 CERT PAYROLL LABOR,0,0,21.74,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,160,0,362,UNEMPLOYMENT,06/15/2020 PAYROLL - LABOR DIS,0,0,21.74,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,9/15/2019 PAYROLL - LABOR DIST,0,0,66.83,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,10/15/2019 PAYROLL LABOR DIST,0,0,66.83,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,11/15/2019 PAYROLL LABOR DIST,0,0,64.04,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,12/15/2019 PAYROLL LABOR DIST,0,0,64.52,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,1/15/2020 PAYROLL LABOR DIST,0,0,69.69,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,02/15/2020 PAYROLL-LABOR DISTR,0,0,78.53,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,03/15/2020 PAYROLL LABOR DIST,0,0,64.63,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,04/15/2020 PAYROLL LABOR DIST,0,0,63.37,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,05/15/2020 PAYROLL LABOR DIST,0,0,63.94,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,07/15/2020 CERT/ADMIN PAYROLL,0,0,63.37,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,08/15/2020 CERT PAYROLL LABOR,0,0,63.43,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,160,0,363,WORKERS' COMPENSATION,06/15/2020 PAYROLL - LABOR DIS,0,0,63.37,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,8/15/2019 PAYROLL - ADM/CLS,0,0,0.22,8/30/2019,J,1311, , ,,         ,                              ,                   ,20,40
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,9/15/2019 PAYROLL - LABOR DIST,0,0,89.99,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,10/15/2019 PAYROLL LABOR DIST,0,0,90,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,11/15/2019 PAYROLL LABOR DIST,0,0,69.29,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,12/15/2019 PAYROLL LABOR DIST,0,0,105.15,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,1/15/2020 PAYROLL LABOR DIST,0,0,104.9,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,02/15/2020 PAYROLL-LABOR DISTR,0,0,126.33,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,03/15/2020 PAYROLL LABOR DIST,0,0,75.83,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,04/15/2020 PAYROLL LABOR DIST,0,0,68.56,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,05/15/2020 PAYROLL LABOR DIST,0,0,69.31,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,07/15/2020 CERT/ADMIN PAYROLL,0,0,68.52,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,08/15/2020 CERT PAYROLL LABOR,0,0,68.58,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,160,0,364,FICA CONTRIBUTION,06/15/2020 PAYROLL - LABOR DIS,0,0,68.56,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,8/15/2019 PAYROLL - ADM/CLS,0,0,1.93,8/30/2019,J,1311, , ,,         ,                              ,                   ,20,40
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,9/15/2019 PAYROLL - LABOR DIST,0,0,595.36,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,10/15/2019 PAYROLL LABOR DIST,0,0,595.36,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,11/15/2019 PAYROLL LABOR DIST,0,0,604.84,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,12/15/2019 PAYROLL LABOR DIST,0,0,537.74,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,1/15/2020 PAYROLL LABOR DIST,0,0,598.52,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,02/15/2020 PAYROLL-LABOR DISTR,0,0,598.52,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,03/15/2020 PAYROLL LABOR DIST,0,0,598.52,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,04/15/2020 PAYROLL LABOR DIST,0,0,598.52,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,05/15/2020 PAYROLL LABOR DIST,0,0,598.52,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,07/15/2020 CERT/ADMIN PAYROLL,0,0,598.52,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,160,0,365,RETIREMENT - TRS,08/15/2020 CERT PAYROLL LABOR,0,0,599.03,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
