District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Reference_Number,Requisition_Number,PO_Number,Description,Exclude1,Exclude2,Name,Exclude3,Journal,Amount
Petersburg Borough School District,19,100,100,700,160,426,CHEERLEADING TRANSPORTATION,V674966,456,433,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$444.00
Petersburg Borough School District,19,100,100,700,160,426,CHEERLEADING TRANSPORTATION,V887890,0,0,Direct Voucher Posting,,,DEPT OF TRANSPORATION AND PF-00186                                                                                                                                                                                                                             ,,Accounts Payable,"$1,386.00"
Petersburg Borough School District,19,100,100,700,160,491,CHEERLEADING DUES AND  FEES,366,0,,CHECKS VOIDED IN A PRIOR PERIOD,,,367038.kgilpin,,Adjusting,$160.00
Petersburg Borough School District,19,100,100,700,160,491,CHEERLEADING DUES AND  FEES,V346917,0,0,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,$852.70
Petersburg Borough School District,19,100,100,700,160,491,CHEERLEADING DUES AND  FEES,V392792,0,0,AP POSTING,,,SHANNON McCULLOUGH                                                                                                                                                                                                                                             ,,Accounts Payable,$180.00
Petersburg Borough School District,19,100,100,700,160,491,CHEERLEADING DUES AND  FEES,V914257,0,0,AP POSTING,,,ASAA-00239                                                                                                                                                                                                                                                     ,,Accounts Payable,$100.00
Petersburg Borough School District,19,100,100,700,170,322,NON-CERT SPECIALIST/EXTRA DUTY,0,0,0,MONTHLY - Period Number:  10,,,NON-CERT SPECIALIST/EXTRA DUTY,,Payroll,"$2,185.00"
Petersburg Borough School District,19,100,100,700,170,322,NON-CERT SPECIALIST/EXTRA DUTY,0,0,0,MONTHLY - Period Number:  11,,,NON-CERT SPECIALIST/EXTRA DUTY,,Payroll,"$2,754.99"
Petersburg Borough School District,19,100,100,700,170,322,NON-CERT SPECIALIST/EXTRA DUTY,0,0,0,MONTHLY - Period Number:  9,,,NON-CERT SPECIALIST/EXTRA DUTY,,Payroll,"$2,185.01"
Petersburg Borough School District,19,100,100,700,170,329,SUBSTITUTES/TEMPORARIES,0,0,0,MONTHLY - Period Number:  10,,,SUBSTITUTES/TEMPORARIES,,Payroll,$143.75
Petersburg Borough School District,19,100,100,700,170,329,SUBSTITUTES/TEMPORARIES,0,0,0,MONTHLY - Period Number:  11,,,SUBSTITUTES/TEMPORARIES,,Payroll,$347.88
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  10,,,PERS DC - HRA,,Payroll,$38.06
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  11,,,PERS DC - HRA,,Payroll,$46.86
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  9,,,PERS DC - HRA,,Payroll,$53.02
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  10,,,PERS- DBUL,,Payroll,$60.59
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  11,,,PERS- DBUL,,Payroll,$77.54
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  9,,,PERS- DBUL,,Payroll,$45.62
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  10,,,PERS- DC Occup Death & Disability,,Payroll,$1.62
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  11,,,PERS- DC Occup Death & Disability,,Payroll,$2.05
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  9,,,PERS- DC Occup Death & Disability,,Payroll,$1.62
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  10,,,PERS- Defined Contribution,,Payroll,$31.22
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  11,,,PERS- Defined Contribution,,Payroll,$39.37
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  9,,,PERS- Defined Contribution,,Payroll,$31.22
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  10,,,PERS-DC Medical Plan,,Payroll,$5.87
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  11,,,PERS-DC Medical Plan,,Payroll,$7.40
Petersburg Borough School District,19,100,100,700,170,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  9,,,PERS-DC Medical Plan,,Payroll,$5.87
