District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,19,100,6,200,0,323,AIDES,11/15/2018 PAYROLL - LABOR DIS,0,0,12416.72,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,6,200,0,323,AIDES,TERMINATION PAYROLL - J MARTIN,0,0,940.66,12/12/2018,J,1198, , ,,         ,                              ,                   ,19,129
Copper River School District,19,100,6,200,0,323,AIDES,12/15/2018 PAYROLL - LABOR DIS,0,0,9403.54,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,6,200,0,323,AIDES,LABOR DIST - 1/22/2019 TERM PR,0,0,399.81,1/22/2019,J,1220, , ,,         ,                              ,                   ,19,178
Copper River School District,19,100,6,200,0,323,AIDES,1/15/2019 PAYROLL LAB DIST,0,0,7387.41,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,6,200,0,323,AIDES,2/15/2019 PAYROLL - LABOR DIST,0,0,11562.92,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,6,200,0,323,AIDES,3/15/2019 PAYROLL - LABOR DIST,0,0,9055.53,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,6,200,0,323,AIDES,4/15/2019 PR LABOR DIST,0,0,10859.29,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,6,200,0,323,AIDES,5/15/2019 PAYROLL - LABOR DIST,0,0,12227.41,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,6,200,0,323,AIDES,06/15/2019 PAYROLL LABOR DIST,0,0,3574.3,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,7,200,0,323,AIDES,08/15/2018 PAYROLL - LABOR DIS,0,0,42.71,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,7,200,0,323,AIDES,9/15/2018 PAYROLL LABOR DISTRI,0,0,5108.74,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,7,200,0,323,AIDES,10/15/2018 PAYROLL,0,0,3615.55,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,7,200,0,323,AIDES,11/15/2018 PAYROLL - LABOR DIS,0,0,4702.03,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,7,200,0,323,AIDES,12/15/2018 PAYROLL - LABOR DIS,0,0,3902.8,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,7,200,0,323,AIDES,1/15/2019 PAYROLL LAB DIST,0,0,2437.26,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,7,200,0,323,AIDES,2/15/2019 PAYROLL - LABOR DIST,0,0,2876.99,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,7,200,0,323,AIDES,3/15/2019 PAYROLL - LABOR DIST,0,0,2470.52,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,7,200,0,323,AIDES,4/15/2019 PR LABOR DIST,0,0,2947.97,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,7,200,0,323,AIDES,5/15/2019 PAYROLL - LABOR DIST,0,0,3371.4,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,7,200,0,323,AIDES,06/15/2019 PAYROLL LABOR DIST,0,0,973.24,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,8,200,0,323,AIDES,9/15/2018 PAYROLL LABOR DISTRI,0,0,4194.95,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,8,200,0,323,AIDES,10/15/2018 PAYROLL,0,0,2683.18,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,8,200,0,323,AIDES,11/15/2018 PAYROLL - LABOR DIS,0,0,4013.03,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,8,200,0,323,AIDES,12/15/2018 PAYROLL - LABOR DIS,0,0,3677.11,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,8,200,0,323,AIDES,1/15/2019 PAYROLL LAB DIST,0,0,2811.89,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,8,200,0,323,AIDES,2/15/2019 PAYROLL - LABOR DIST,0,0,4033.26,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,8,200,0,323,AIDES,3/15/2019 PAYROLL - LABOR DIST,0,0,2267.78,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,8,200,0,323,AIDES,4/15/2019 PR LABOR DIST,0,0,3697.58,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,8,200,0,323,AIDES,5/15/2019 PAYROLL - LABOR DIST,0,0,3832.23,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,8,200,0,323,AIDES,06/15/2019 PAYROLL LABOR DIST,0,0,1337.18,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,4,200,0,329,SUB/TEMP NON-CERTIFIED,10/15/2018 PAYROLL,0,0,378.13,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,4,200,0,329,SUB/TEMP NON-CERTIFIED,12/15/2018 PAYROLL - LABOR DIS,0,0,71.25,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,4,200,0,329,SUB/TEMP NON-CERTIFIED,1/15/2019 PAYROLL LAB DIST,0,0,37.5,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,4,200,0,329,SUB/TEMP NON-CERTIFIED,2/15/2019 PAYROLL - LABOR DIST,0,0,87.5,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,4,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 PAYROLL - LABOR DIST,0,0,23.75,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,4,200,0,329,SUB/TEMP NON-CERTIFIED,4/15/2019 PR LABOR DIST,0,0,73.75,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,10/15/2018 PAYROLL,0,0,84.38,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,11/15/2018 PAYROLL - LABOR DIS,0,0,2034.4,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,12/15/2018 PAYROLL - LABOR DIS,0,0,529.35,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,1/15/2019 PAYROLL LAB DIST,0,0,184.38,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,2/15/2019 PAYROLL - LABOR DIST,0,0,131.25,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 LYNCH/SCOTT PAYROLL,0,0,250,3/29/2019,J,1246, , ,,         ,                              ,                   ,19,260
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 PAYROLL - LABOR DIST,0,0,4276.13,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,4/15/2019 PR LABOR DIST,0,0,4154.88,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,5/15/2019 PAYROLL - LABOR DIST,0,0,4258.02,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,6,200,0,329,SUB/TEMP NON-CERTIFIED,CORRECT CODING,0,0,-12258.4,6/30/2019,J,1346, , ,,         ,                              ,                   ,19,428
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,10/15/2018 PAYROLL,0,0,187.59,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,11/15/2018 PAYROLL - LABOR DIS,0,0,187.5,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,12/15/2018 PAYROLL - LABOR DIS,0,0,388.13,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,1/15/2019 PAYROLL LAB DIST,0,0,-71.88,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,2/15/2019 PAYROLL - LABOR DIST,0,0,47.5,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 PAYROLL - LABOR DIST,0,0,285,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,7,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 LYNCH/SCOTT PAYROLL,0,0,250,3/29/2019,J,1246, , ,,         ,                              ,                   ,19,260
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,9/15/2018 PAYROLL LABOR DISTRI,0,0,318.75,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,10/15/2018 PAYROLL,0,0,628.13,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,11/15/2018 PAYROLL - LABOR DIS,0,0,121.88,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,12/15/2018 PAYROLL - LABOR DIS,0,0,51.3,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,1/15/2019 PAYROLL LAB DIST,0,0,50,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,02/15/2019 PAYROLL - L SHANGIN,0,0,81.25,2/28/2019,J,1241, , ,,         ,                              ,                   ,19,236
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,2/15/2019 PAYROLL - LABOR DIST,0,0,791.26,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 LYNCH/SCOTT PAYROLL,0,0,-617.5,3/29/2019,J,1246, , ,,         ,                              ,                   ,19,260
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,3/15/2019 PAYROLL - LABOR DIST,0,0,471.88,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,4/15/2019 PR LABOR DIST,0,0,766.26,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,8,200,0,329,SUB/TEMP NON-CERTIFIED,5/15/2019 PAYROLL - LABOR DIST,0,0,62.5,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,4,200,0,360,EMPLOYEE BENEFITS,,,,,7/1/2018,,,,,,,,,,
Copper River School District,19,100,6,200,0,360,EMPLOYEE BENEFITS,,,,,7/1/2018,,,,,,,,,,
Copper River School District,19,100,7,200,0,360,EMPLOYEE BENEFITS,,,,,7/1/2018,,,,,,,,,,
Copper River School District,19,100,8,200,0,360,EMPLOYEE BENEFITS,,,,,7/1/2018,,,,,,,,,,
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,3084.32,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,3644.41,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,3612.77,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,12/15/2018 PAYROLL - LABOR DIS,0,0,3607.92,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,1/15/2019 PAYROLL LAB DIST,0,0,3661.48,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,2/15/2019 PAYROLL - LABOR DIST,0,0,3661.12,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,3/15/2019 PAYROLL - LABOR DIST,0,0,3633.83,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,4/15/2019 PR LABOR DIST,0,0,3679.92,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,3600.6,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,4,200,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,193.47,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,13561.7,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,12285.02,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,16480.82,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,12/15/2018 PAYROLL - LABOR DIS,0,0,16480.82,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,1/15/2019 PAYROLL LAB DIST,0,0,12102.15,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,2/15/2019 PAYROLL - LABOR DIST,0,0,11962.58,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,3/15/2019 PAYROLL - LABOR DIST,0,0,7634.37,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,4/15/2019 PR LABOR DIST,0,0,12106.56,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,12105.17,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,-1329.37,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,7/15/2019 CERT/ADM PAYROLL - L,0,0,4276.42,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,8/15/2019 CERT PAYROLL LABOR D,0,0,4276.42,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,6,200,0,361,INSURANCE - LIFE & HEALTH,CODING CORRECTION - M PICK,0,0,-8907.85,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,100,7,200,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,5197.85,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,7,200,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,4125.07,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,7,200,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,7846.94,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
